年份,学校名称_链接,学校名称,院系名称_链接,院系名称,专业代码,专业名称_链接,专业名称,总分,政治__管综,外语,业务课_一,业务课_二
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9307/,海洋学院,070700,http://yz.kaoyan365.cn/school/sysu/zhuanye/88063.html,海洋科学,300,45,45,75,75
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2064/,凯原法学院,035102,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88064.html,法律硕士（法学）,320,50,60,90,90
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2064/,凯原法学院,035102,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88062.html,法律硕士（法学）,-,-,-,-,-
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/11624/,地球科学与地质工程学院 ,070900,http://yz.kaoyan365.cn/school/sysu/zhuanye/88067.html,地质学,300,45,45,75,75
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/11624/,地球科学与地质工程学院 ,081401,http://yz.kaoyan365.cn/school/sysu/zhuanye/88069.html,岩土工程,290,45,45,70,70
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2073/,媒体与设计学院,0552,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88068.html,新闻与传播硕士,355,50,60,90,90
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2073/,媒体与设计学院,050300,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88066.html,新闻传播学,355,50,60,90,90
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2073/,媒体与设计学院,050300,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88065.html,新闻传播学,355,50,60,90,90
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2106/,药学院,100700,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88057.html,药学,335,50,55,195,-
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2064/,凯原法学院,030100,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88060.html,法学,350,50,60,90,90
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2106/,药学院,100700,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88056.html,药学,335,50,55,195,-
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2064/,凯原法学院,035101,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88061.html,法律硕士（非法学）,345,50,60,90,90
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2106/,药学院,100700,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88055.html,药学,335,50,55,195,-
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2106/,药学院,105500,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88059.html,药学（专业学位）,335,50,55,195,-
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2106/,药学院,100700,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88058.html,药学,335,50,55,195,-
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2077/,农业与生物学院,095300,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88049.html,风景园林,310,50,55,85,85
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2093/,环境科学与工程学院,085229,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88051.html,环境工程,325,50,55,75,85
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2077/,农业与生物学院,095104,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88046.html,植物保护,310,50,55,85,85
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2077/,农业与生物学院,095110,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88047.html,农村与区域发展,310,50,55,85,85
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2106/,药学院,078000,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88054.html,药学,315,55,55,90,90
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2077/,农业与生物学院,090500,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88043.html,畜牧学,310,50,55,85,85
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2077/,农业与生物学院,085231,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88044.html,食品工程,325,50,55,75,85
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2093/,环境科学与工程学院,083000,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88050.html,环境科学与工程,325,50,55,75,85
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2106/,药学院,078000,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88052.html,药学,315,55,55,90,90
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2106/,药学院,078000,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88053.html,药学,315,55,55,90,90
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2077/,农业与生物学院,095102,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88045.html,园艺,310,50,55,85,85
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2077/,农业与生物学院,090200,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88042.html,园艺学,310,50,55,85,85
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2077/,农业与生物学院,083200,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88040.html,食品科学与工程,325,50,55,75,85
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2077/,农业与生物学院,083400,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88041.html,风景园林学,325,50,55,75,85
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2077/,农业与生物学院,095200,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88048.html,兽医,310,50,55,85,85
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2062/,安泰经济与管理学院,120100,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88027.html,管理科学与工程,345,50,55,80,90
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2062/,安泰经济与管理学院,125300,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88031.html,会计硕士,230,-,60,120,-
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2071/,外国语学院,0551,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88037.html,翻译硕士,375,50,55,110,110
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2062/,安泰经济与管理学院,025100,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88026.html,金融硕士,340,50,60,80,75
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2065/,国际与公共事务学院,120400,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88034.html,公共管理,345,50,55,80,90
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2065/,国际与公共事务学院,030200,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88033.html,政治学,350,50,60,90,90
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2062/,安泰经济与管理学院,125100,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88030.html,工商管理硕士,170,-,42,84,-
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2071/,外国语学院,050200,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88036.html,外国语言文学,-,-,-,-,-
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2062/,安泰经济与管理学院,120200,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88028.html,工商管理,-,-,-,-,-
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2077/,农业与生物学院,071300,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88038.html, 生态学,310,50,55,75,85
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2062/,安泰经济与管理学院,120200,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88029.html,工商管理,345,50,55,80,90
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2077/,农业与生物学院,071300,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88039.html, 生态学,310,50,55,75,85
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2065/,国际与公共事务学院,125200,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88035.html,公共管理硕士,175,-,50,100,-
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2062/,安泰经济与管理学院,020200,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88025.html,应用经济学,360,50,60,80,90
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2062/,安泰经济与管理学院,025700,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88032.html,审计硕士,230,-,60,120,-
2017,http://yz.kaoyan365.cn/school/sdu/,山东大学,http://yz.kaoyan365.cn/school/sdu/yuanxi/7257/,土建与水利学院,081503,http://yz.kaoyan365.cn/school/sdu/zhuanye/88018.html,水工结构工程,320,45,45,80,80
2017,http://yz.kaoyan365.cn/school/sdu/,山东大学,http://yz.kaoyan365.cn/school/sdu/yuanxi/7257/,土建与水利学院,081501,http://yz.kaoyan365.cn/school/sdu/zhuanye/88017.html,水文学及水资源,320,45,45,80,80
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2062/,安泰经济与管理学院,020100,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88023.html,理论经济学,-,-,-,-,-
2017,http://yz.kaoyan365.cn/school/sdu/,山东大学,http://yz.kaoyan365.cn/school/sdu/yuanxi/7257/,土建与水利学院,082301,http://yz.kaoyan365.cn/school/sdu/zhuanye/88019.html,道路与铁道工程,320,45,45,80,80
2017,http://yz.kaoyan365.cn/school/sdu/,山东大学,http://yz.kaoyan365.cn/school/sdu/yuanxi/7257/,土建与水利学院,081406,http://yz.kaoyan365.cn/school/sdu/zhuanye/88016.html,桥梁与隧道工程,320,45,45,80,80
2017,http://yz.kaoyan365.cn/school/sdu/,山东大学,http://yz.kaoyan365.cn/school/sdu/yuanxi/7257/,土建与水利学院,085214,http://yz.kaoyan365.cn/school/sdu/zhuanye/88022.html,水利工程,320,45,45,80,80
2017,http://yz.kaoyan365.cn/school/sdu/,山东大学,http://yz.kaoyan365.cn/school/sdu/yuanxi/7257/,土建与水利学院,081402,http://yz.kaoyan365.cn/school/sdu/zhuanye/88015.html,结构工程,320,45,45,80,80
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2062/,安泰经济与管理学院,020200,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88024.html,应用经济学,-,-,-,-,-
2017,http://yz.kaoyan365.cn/school/sdu/,山东大学,http://yz.kaoyan365.cn/school/sdu/yuanxi/7257/,土建与水利学院,085213,http://yz.kaoyan365.cn/school/sdu/zhuanye/88021.html,建筑与土木工程,320,45,45,80,80
2017,http://yz.kaoyan365.cn/school/sdu/,山东大学,http://yz.kaoyan365.cn/school/sdu/yuanxi/7257/,土建与水利学院,082303,http://yz.kaoyan365.cn/school/sdu/zhuanye/88020.html,交通运输规划与管理,320,45,45,80,80
2017,http://yz.kaoyan365.cn/school/sdu/,山东大学,http://yz.kaoyan365.cn/school/sdu/yuanxi/7257/,土建与水利学院,080102,http://yz.kaoyan365.cn/school/sdu/zhuanye/88012.html,固体力学,320,45,45,80,80
2017,http://yz.kaoyan365.cn/school/sdu/,山东大学,http://yz.kaoyan365.cn/school/sdu/yuanxi/7257/,土建与水利学院,081401,http://yz.kaoyan365.cn/school/sdu/zhuanye/88014.html,岩土工程,320,45,45,80,80
2017,http://yz.kaoyan365.cn/school/sdu/,山东大学,http://yz.kaoyan365.cn/school/sdu/yuanxi/7225/,管理学院,125400,http://yz.kaoyan365.cn/school/sdu/zhuanye/88010.html,旅游管理,175,-,50,100,-
2017,http://yz.kaoyan365.cn/school/sdu/,山东大学,http://yz.kaoyan365.cn/school/sdu/yuanxi/7225/,管理学院,125600,http://yz.kaoyan365.cn/school/sdu/zhuanye/88011.html,工程管理,175,-,50,100,-
2017,http://yz.kaoyan365.cn/school/sdu/,山东大学,http://yz.kaoyan365.cn/school/sdu/yuanxi/7257/,土建与水利学院,080104,http://yz.kaoyan365.cn/school/sdu/zhuanye/88013.html,工程力学,320,45,45,80,80
2017,http://yz.kaoyan365.cn/school/sdu/,山东大学,http://yz.kaoyan365.cn/school/sdu/yuanxi/7225/,管理学院,120202,http://yz.kaoyan365.cn/school/sdu/zhuanye/88003.html,企业管理,350,55,55,90,90
2017,http://yz.kaoyan365.cn/school/sdu/,山东大学,http://yz.kaoyan365.cn/school/sdu/yuanxi/7225/,管理学院,1202Z1,http://yz.kaoyan365.cn/school/sdu/zhuanye/88006.html,市场营销,350,55,55,90,90
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/11623/,大气科学学院 ,070600,http://yz.kaoyan365.cn/school/sysu/zhuanye/87997.html,大气科学,300,45,45,75,75
2017,http://yz.kaoyan365.cn/school/sdu/,山东大学,http://yz.kaoyan365.cn/school/sdu/yuanxi/7225/,管理学院,025700,http://yz.kaoyan365.cn/school/sdu/zhuanye/87999.html,审计,230,-,60,120,-
2017,http://yz.kaoyan365.cn/school/sdu/,山东大学,http://yz.kaoyan365.cn/school/sdu/yuanxi/7225/,管理学院,125300,http://yz.kaoyan365.cn/school/sdu/zhuanye/88009.html,会计,240,-,60,120,-
2017,http://yz.kaoyan365.cn/school/sdu/,山东大学,http://yz.kaoyan365.cn/school/sdu/yuanxi/7225/,管理学院,120201,http://yz.kaoyan365.cn/school/sdu/zhuanye/88002.html,会计学,350,55,55,90,90
2017,http://yz.kaoyan365.cn/school/sdu/,山东大学,http://yz.kaoyan365.cn/school/sdu/yuanxi/7225/,管理学院,120204,http://yz.kaoyan365.cn/school/sdu/zhuanye/88005.html,技术经济及管理,350,55,55,90,90
2017,http://yz.kaoyan365.cn/school/sdu/,山东大学,http://yz.kaoyan365.cn/school/sdu/yuanxi/7225/,管理学院,125500,http://yz.kaoyan365.cn/school/sdu/zhuanye/87998.html,图书情报,230,-,60,120,-
2017,http://yz.kaoyan365.cn/school/sdu/,山东大学,http://yz.kaoyan365.cn/school/sdu/yuanxi/7225/,管理学院,125100,http://yz.kaoyan365.cn/school/sdu/zhuanye/88008.html,工商管理,175,-,50,100,-
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/11622/,物理与天文学院 ,070200,http://yz.kaoyan365.cn/school/sysu/zhuanye/87996.html,物理学,300,45,45,75,75
2017,http://yz.kaoyan365.cn/school/sdu/,山东大学,http://yz.kaoyan365.cn/school/sdu/yuanxi/7225/,管理学院,120203,http://yz.kaoyan365.cn/school/sdu/zhuanye/88004.html,旅游管理,350,55,55,90,90
2017,http://yz.kaoyan365.cn/school/sdu/,山东大学,http://yz.kaoyan365.cn/school/sdu/yuanxi/7225/,管理学院,120501,http://yz.kaoyan365.cn/school/sdu/zhuanye/88007.html,图书馆学,350,55,55,90,90
2017,http://yz.kaoyan365.cn/school/sdu/,山东大学,http://yz.kaoyan365.cn/school/sdu/yuanxi/7225/,管理学院,085236,http://yz.kaoyan365.cn/school/sdu/zhuanye/88000.html,工业工程,320,45,45,80,80
2017,http://yz.kaoyan365.cn/school/sdu/,山东大学,http://yz.kaoyan365.cn/school/sdu/yuanxi/7225/,管理学院,120100,http://yz.kaoyan365.cn/school/sdu/zhuanye/88001.html,管理科学与工程,350,55,55,90,90
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/11621/,数学学院（珠海）,070100,http://yz.kaoyan365.cn/school/sysu/zhuanye/87995.html,数学,300,45,45,75,75
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/110/,化学工程系,080500,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/87990.html,材料科学与工程 ,330,50,50,80,80
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/110/,化学工程系,085204,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/87991.html,材料工程 ,330,50,50,80,80
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9286/,数学与计算科学学院,083900,http://yz.kaoyan365.cn/school/sysu/zhuanye/87992.html,网络空间安全,290,45,45,70,70
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/110/,化学工程系,080500,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/87989.html,材料科学与工程 ,330,50,50,80,80
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9306/,环境科学与工程学院,083000,http://yz.kaoyan365.cn/school/sysu/zhuanye/87988.html,环境科学与工程,290,45,45,70,70
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9286/,数学与计算科学学院,085212,http://yz.kaoyan365.cn/school/sysu/zhuanye/87983.html,软件工程（专业学位）,290,45,45,70,70
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/124/,材料学院,080500,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/87986.html,材料科学与工程 ,330,50,50,80,80
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9286/,数学与计算科学学院,083500,http://yz.kaoyan365.cn/school/sysu/zhuanye/87981.html,软件工程,290,45,45,70,70
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9306/,环境科学与工程学院,083000,http://yz.kaoyan365.cn/school/sysu/zhuanye/87994.html,环境工程（专业学位）,290,45,45,70,70
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/110/,化学工程系,080500,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/87987.html,材料科学与工程 ,330,50,50,80,80
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/110/,化学工程系,081700,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/87984.html,化学工程与技术,330,50,50,80,80
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2075/,化学化工学院,085216,http://yz.kaoyan365.cn/school/sjtu/zhuanye/87993.html,化学工程,325,50,55,75,85
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9286/,数学与计算科学学院,085211,http://yz.kaoyan365.cn/school/sysu/zhuanye/87982.html,计算机技术（专业学位）,290,45,45,70,70
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/110/,化学工程系,080500,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/87980.html,材料科学与工程 ,330,50,50,80,80
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2075/,化学化工学院,081700,http://yz.kaoyan365.cn/school/sjtu/zhuanye/87985.html,化学工程与技术,325,50,55,75,85
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9286/,数学与计算科学学院,070100,http://yz.kaoyan365.cn/school/sysu/zhuanye/87966.html,数学,300,45,45,75,75
2018,http://yz.kaoyan365.cn/school/sdu/,山东大学,http://yz.kaoyan365.cn/school/sdu/yuanxi/7202/,哲学与社会发展学院,030303,http://yz.kaoyan365.cn/school/sdu/zhuanye/87976.html,人类学,330,50,50,90,90
2018,http://yz.kaoyan365.cn/school/sdu/,山东大学,http://yz.kaoyan365.cn/school/sdu/yuanxi/7202/,哲学与社会发展学院,120404,http://yz.kaoyan365.cn/school/sdu/zhuanye/87978.html,社会保障,350,55,55,90,90
2018,http://yz.kaoyan365.cn/school/sdu/,山东大学,http://yz.kaoyan365.cn/school/sdu/yuanxi/7202/,哲学与社会发展学院,010102,http://yz.kaoyan365.cn/school/sdu/zhuanye/87972.html,中国哲学,320,50,50,90,90
2018,http://yz.kaoyan365.cn/school/sdu/,山东大学,http://yz.kaoyan365.cn/school/sdu/yuanxi/7202/,哲学与社会发展学院,010101,http://yz.kaoyan365.cn/school/sdu/zhuanye/87971.html,马克思主义哲学,320,50,50,90,90
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2060/,科学史与科学文化研究院,071200,http://yz.kaoyan365.cn/school/sjtu/zhuanye/87968.html,科学技术史,310,50,55,75,85
2018,http://yz.kaoyan365.cn/school/sdu/,山东大学,http://yz.kaoyan365.cn/school/sdu/yuanxi/7202/,哲学与社会发展学院,035200,http://yz.kaoyan365.cn/school/sdu/zhuanye/87977.html,社会工作,330,50,50,90,90
2018,http://yz.kaoyan365.cn/school/sdu/,山东大学,http://yz.kaoyan365.cn/school/sdu/yuanxi/7202/,哲学与社会发展学院,030301,http://yz.kaoyan365.cn/school/sdu/zhuanye/87975.html,社会学,330,50,50,90,90
2018,http://yz.kaoyan365.cn/school/sdu/,山东大学,http://yz.kaoyan365.cn/school/sdu/yuanxi/7202/,哲学与社会发展学院,010108,http://yz.kaoyan365.cn/school/sdu/zhuanye/87974.html,科学技术哲学,320,50,50,90,90
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2075/,化学化工学院,070300,http://yz.kaoyan365.cn/school/sjtu/zhuanye/87970.html,化学,310,50,55,75,85
2018,http://yz.kaoyan365.cn/school/sdu/,山东大学,http://yz.kaoyan365.cn/school/sdu/yuanxi/7202/,哲学与社会发展学院,010103,http://yz.kaoyan365.cn/school/sdu/zhuanye/87973.html,外国哲学,320,50,50,90,90
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2060/,科学史与科学文化研究院,010108,http://yz.kaoyan365.cn/school/sjtu/zhuanye/87967.html,科学技术哲学,310,50,55,85,85
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9286/,数学与计算科学学院,081200,http://yz.kaoyan365.cn/school/sysu/zhuanye/87969.html,计算机科学与技术,290,45,45,70,70
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2075/,化学化工学院,070300,http://yz.kaoyan365.cn/school/sjtu/zhuanye/87979.html,化学,310,50,55,75,85
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2059/,人文学院,045300,http://yz.kaoyan365.cn/school/sjtu/zhuanye/87965.html,汉语国际教育硕士,380,50,60,90,90
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2078/,生物医学工程学院（含Med-X研究院）,085230,http://yz.kaoyan365.cn/school/sjtu/zhuanye/87952.html,生物医学工程（专业学位）,325,50,55,75,85
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2059/,人文学院,050100,http://yz.kaoyan365.cn/school/sjtu/zhuanye/87962.html,中国语言文学,355,50,60,90,90
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/100/,工程物理系,085224,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/87957.html,安全工程 ,330,50,50,80,80
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/104/,航天航空学院,082500,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/87950.html,航空宇航科学与技术,330,50,50,80,80
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2059/,人文学院,050100,http://yz.kaoyan365.cn/school/sjtu/zhuanye/87963.html,中国语言文学,-,-,-,-,-
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9317/,中山大学-卡内基梅隆大学联合工程学院,081200,http://yz.kaoyan365.cn/school/sysu/zhuanye/87959.html,计算机科学与技术,290,45,45,70,70
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/100/,工程物理系,082700,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/87955.html,核科学与技术 ,330,50,50,80,80
